time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
0.737,0.24,0.97,0.12,-0.05,0.07,-0.23,0.08,-0.22,-0.26
0.738,0.24,0.97,0.12,0.04,0.04,-0.18,0.08,-0.22,-0.26
0.751,0.24,0.96,0.11,0.04,0.04,-0.18,0.08,-0.22,-0.26
0.77,0.22,0.95,0.07,0.04,0.04,-0.18,0.08,-0.22,-0.26
0.772,0.22,0.95,0.07,0.04,0.04,-0.18,0.12,-0.21,-0.29
0.773,0.22,0.95,0.07,0.14,0.09,0.12,0.12,-0.21,-0.29
0.774,0.22,0.95,0.07,0.14,0.09,0.12,0.12,-0.21,-0.29
0.795,0.2,0.96,0.06,0.14,0.09,0.12,0.12,-0.21,-0.29
0.815,0.2,0.96,0.06,-0.15,0.08,-0.08,0.12,-0.21,-0.29
0.816,0.2,1,0.15,-0.15,0.08,-0.08,0.12,-0.21,-0.29
0.817,0.2,1,0.15,-0.15,0.08,-0.08,0.14,-0.31,-0.32
0.829,0.19,1.02,0.17,-0.15,0.08,-0.08,0.14,-0.31,-0.32
0.831,0.19,1.02,0.17,-0.15,0.08,-0.08,0.14,-0.31,-0.32
0.85,0.16,1,0.14,-0.15,0.08,-0.08,0.14,-0.31,-0.32
0.85,0.16,1,0.14,-0.15,0.08,-0.08,0.21,-0.31,-0.29
0.851,0.16,1,0.14,-0.05,0.05,0.03,0.21,-0.31,-0.29
0.869,0.2,0.99,0.11,-0.05,0.05,0.03,0.21,-0.31,-0.29
0.889,0.23,0.99,0.05,-0.05,0.05,0.03,0.21,-0.31,-0.29
0.89,0.23,0.99,0.05,-0.05,0.05,0.03,0.36,-0.07,-0.21
0.891,0.23,0.99,0.05,-0.18,0.37,0.61,0.36,-0.07,-0.21
0.892,0.23,0.99,0.05,-0.18,0.37,0.61,0.36,-0.07,-0.21
0.91,0.17,1.02,-0.05,-0.18,0.37,0.61,0.36,-0.07,-0.21
0.929,0.07,1.04,-0.12,-0.18,0.37,0.61,0.36,-0.07,-0.21
0.932,0.07,1.04,-0.12,-0.18,0.37,0.61,0.4,0.24,-0.15
0.933,0.07,1.04,-0.12,-0.42,0.42,-0.99,0.4,0.24,-0.15
0.949,0.01,1.08,-0.08,-0.42,0.42,-0.99,0.4,0.24,-0.15
0.951,0.01,1.08,-0.08,-0.42,0.42,-0.99,0.4,0.24,-0.15
0.975,-0.05,1.11,-0.02,-0.42,0.42,-0.99,0.4,0.24,-0.15
0.978,-0.05,1.11,-0.02,-0.42,0.42,-0.99,0.27,0.23,0
0.98,-0.05,1.11,-0.02,-0.41,0.41,-0.89,0.27,0.23,0
0.989,-0.1,1.19,0,-0.41,0.41,-0.89,0.27,0.23,0
1.015,-0.12,1.22,0.01,-0.41,0.41,-0.89,0.27,0.23,0
1.017,-0.12,1.22,0.01,-0.41,0.41,-0.89,0.18,-0.12,0.43
1.019,-0.12,1.22,0.01,-2.47,1.5,-0.72,0.18,-0.12,0.43
1.02,-0.12,1.22,0.01,-2.47,1.5,-0.72,0.18,-0.12,0.43
1.029,-0.11,1.13,-0.09,-2.47,1.5,-0.72,0.18,-0.12,0.43
1.048,0.03,1.17,-0.11,-2.47,1.5,-0.72,0.18,-0.12,0.43
1.049,0.03,1.17,-0.11,-2.47,1.5,-0.72,0.31,-0.28,1.05
1.05,0.03,1.17,-0.11,-3.02,2.03,-0.82,0.31,-0.28,1.05
1.07,-0.06,1.26,-0.05,-3.02,2.03,-0.82,0.31,-0.28,1.05
1.071,-0.06,1.26,-0.05,-3.02,2.03,-0.82,0.31,-0.28,1.05
1.091,-0.28,1.03,-0.03,-3.02,2.03,-0.82,0.31,-0.28,1.05
1.093,-0.28,1.03,-0.03,-3.02,2.03,-0.82,0.42,0.42,1.25
1.094,-0.28,1.03,-0.03,-3.42,2.13,-0.7,0.42,0.42,1.25
1.106,-0.25,0.81,0.08,-3.42,2.13,-0.7,0.42,0.42,1.25
1.126,-0.11,1.03,0.08,-3.42,2.13,-0.7,0.42,0.42,1.25
1.129,-0.11,1.03,0.08,-3.42,2.13,-0.7,0.39,0.52,0.84
1.13,-0.11,1.03,0.08,-4.95,0.79,-0.03,0.39,0.52,0.84
1.132,-0.11,1.03,0.08,-4.95,0.79,-0.03,0.39,0.52,0.84
1.147,-0.22,1.17,0.03,-4.95,0.79,-0.03,0.39,0.52,0.84
1.181,-0.36,1.01,0.07,-4.95,0.79,-0.03,0.39,0.52,0.84
1.184,-0.36,1.01,0.07,-4.95,0.79,-0.03,0.56,0.62,0.12
1.186,-0.36,1.01,0.07,-5.23,1.18,0.71,0.56,0.62,0.12
1.188,-0.28,1.04,0.01,-5.23,1.18,0.71,0.56,0.62,0.12
1.209,-0.28,1.04,0.01,-5.23,1.18,0.71,0.56,0.62,0.12
1.211,-0.18,1.08,-0.02,-5.23,1.18,0.71,0.56,0.62,0.12
1.212,-0.18,1.08,-0.02,-5.23,1.18,0.71,0.62,0.65,-0.53
1.213,-0.18,1.08,-0.02,-4.95,1.1,0.85,0.62,0.65,-0.53
1.228,-0.13,1.05,-0.03,-4.95,1.1,0.85,0.62,0.65,-0.53
1.245,-0.11,1.06,-0.07,-4.95,1.1,0.85,0.62,0.65,-0.53
1.246,-0.11,1.06,-0.07,-4.95,1.1,0.85,0.65,0.37,-1.1
1.248,-0.11,1.06,-0.07,-4.18,0.84,0.28,0.65,0.37,-1.1
1.251,-0.11,1.06,-0.07,-4.18,0.84,0.28,0.65,0.37,-1.1
1.277,-0.04,1.06,-0.1,-4.18,0.84,0.28,0.65,0.37,-1.1
1.285,0.07,1.02,-0.09,-4.18,0.84,0.28,0.65,0.37,-1.1
1.288,0.07,1.02,-0.09,-4.18,0.84,0.28,0.57,0.14,-1.61
1.289,0.07,1.02,-0.09,-1.85,0.64,-0.22,0.57,0.14,-1.61
1.314,0.14,0.97,-0.11,-1.85,0.64,-0.22,0.57,0.14,-1.61
1.317,0.14,0.97,-0.11,-1.85,0.64,-0.22,0.57,0.14,-1.61
1.326,0.14,0.97,-0.11,-1.11,0.55,-0.02,0.57,0.14,-1.61
1.329,0.15,0.96,-0.12,-1.11,0.55,-0.02,0.57,0.14,-1.61
1.33,0.15,0.96,-0.12,-1.11,0.55,-0.02,0.53,0.04,-1.89
1.344,0.16,0.95,-0.11,-1.11,0.55,-0.02,0.53,0.04,-1.89
1.367,0.22,0.9,-0.09,-1.11,0.55,-0.02,0.53,0.04,-1.89
1.37,0.22,0.9,-0.09,-1.11,0.55,-0.02,0.62,0.14,-1.99
1.371,0.22,0.9,-0.09,1.4,-0.28,-0.02,0.62,0.14,-1.99
1.372,0.22,0.9,-0.09,1.4,-0.28,-0.02,0.62,0.14,-1.99
1.398,0.25,0.86,-0.09,1.4,-0.28,-0.02,0.62,0.14,-1.99
1.403,0.2,0.9,-0.11,1.4,-0.28,-0.02,0.62,0.14,-1.99
1.404,0.2,0.9,-0.11,1.4,-0.28,-0.02,0.59,0.21,-1.87
1.405,0.2,0.9,-0.11,2.73,-0.96,0.35,0.59,0.21,-1.87
1.422,0.12,0.89,-0.13,2.73,-0.96,0.35,0.59,0.21,-1.87
1.43,0.12,0.89,-0.13,2.73,-0.96,0.35,0.59,0.21,-1.87
1.443,0.12,0.89,-0.13,3.26,-0.87,0.5,0.59,0.21,-1.87
1.445,0.16,0.84,-0.13,3.26,-0.87,0.5,0.59,0.21,-1.87
1.446,0.16,0.84,-0.13,3.26,-0.87,0.5,0.43,-0.08,-1.53
1.48,0.21,0.81,-0.12,3.26,-0.87,0.5,0.43,-0.08,-1.53
1.486,0.21,0.81,-0.12,3.04,-1.17,0.25,0.43,-0.08,-1.53
1.488,0.24,0.82,-0.15,3.04,-1.17,0.25,0.43,-0.08,-1.53
1.488,0.24,0.82,-0.15,3.04,-1.17,0.25,0.26,-0.73,-1
1.513,0.24,0.82,-0.15,3.04,-1.17,0.25,0.26,-0.73,-1
1.517,0.29,0.8,-0.15,3.04,-1.17,0.25,0.26,-0.73,-1
1.522,0.33,0.76,-0.15,3.04,-1.17,0.25,0.26,-0.73,-1
1.522,0.33,0.76,-0.15,3.04,-1.17,0.25,0.2,-1.06,-0.55
1.523,0.33,0.76,-0.15,4.47,-1.63,0.04,0.2,-1.06,-0.55
1.561,0.39,0.78,-0.13,4.47,-1.63,0.04,0.2,-1.06,-0.55
1.566,0.39,0.78,-0.13,4.47,-1.63,0.04,0.2,-1.06,-0.55
1.568,0.47,0.92,-0.15,4.47,-1.63,0.04,0.2,-1.06,-0.55
1.569,0.47,0.92,-0.15,4.47,-1.63,0.04,0.24,-1.06,-0.1
1.57,0.47,0.92,-0.15,4.49,-1.58,0.06,0.24,-1.06,-0.1
1.588,0.6,1.07,-0.14,4.49,-1.58,0.06,0.24,-1.06,-0.1
1.601,0.56,1.34,-0.11,4.49,-1.58,0.06,0.24,-1.06,-0.1
1.602,0.56,1.34,-0.11,4.49,-1.58,0.06,0.19,-0.96,0.73
1.602,0.56,1.34,-0.11,6.12,-0.33,0.17,0.19,-0.96,0.73
1.61,0.56,1.34,-0.11,6.12,-0.33,0.17,0.19,-0.96,0.73
1.62,-0.31,1.85,0.06,6.12,-0.33,0.17,0.19,-0.96,0.73
1.641,-1.38,1.86,-0.27,6.12,-0.33,0.17,0.19,-0.96,0.73
1.643,-1.38,1.86,-0.27,6.12,-0.33,0.17,-0.06,-1.46,1.6
1.644,-1.38,1.86,-0.27,-2.81,6.9,0.39,-0.06,-1.46,1.6
1.669,0.07,0.9,-1.11,-2.81,6.9,0.39,-0.06,-1.46,1.6
1.693,0.07,0.9,-1.11,-2.81,6.9,0.39,-0.06,-1.46,1.6
1.694,2.25,0.33,0.56,-2.81,6.9,0.39,-0.06,-1.46,1.6
1.695,2.25,0.33,0.56,-2.81,6.9,0.39,0.55,-3,2.08
1.696,2.25,0.33,0.56,-3.36,6.77,0.53,0.55,-3,2.08
1.699,1.65,0.57,0.1,-3.36,6.77,0.53,0.55,-3,2.08
1.719,-0.39,1.36,-0.23,-3.36,6.77,0.53,0.55,-3,2.08
1.721,-0.39,1.36,-0.23,-3.36,6.77,0.53,0.53,-0.48,1.65
1.722,-0.39,1.36,-0.23,12.49,-3.74,0.28,0.53,-0.48,1.65
1.73,-0.39,1.36,-0.23,12.49,-3.74,0.28,0.53,-0.48,1.65
1.74,-0.45,1.46,-0.67,12.49,-3.74,0.28,0.53,-0.48,1.65
1.779,-0.45,1.46,-0.67,-4.58,2.22,-1.9,0.53,-0.48,1.65
1.785,-0.35,0.79,-0.32,-4.58,2.22,-1.9,0.53,-0.48,1.65
1.792,-0.35,0.79,-0.32,-4.58,2.22,-1.9,0.96,2.45,0.24
1.795,0.41,0.9,-0.33,-4.58,2.22,-1.9,0.96,2.45,0.24
1.797,0.41,0.9,-0.33,-4.58,2.22,-1.9,0.96,2.45,0.24
1.8,0.41,0.9,-0.33,-4.8,2.24,-1.72,0.96,2.45,0.24
1.805,0.85,1.11,-0.23,-4.8,2.24,-1.72,0.96,2.45,0.24
1.809,0.85,1.11,-0.23,-4.8,2.24,-1.72,0.38,-0.31,0.88
1.834,0.04,0.88,-0.31,-4.8,2.24,-1.72,0.38,-0.31,0.88
1.838,-0.37,1.04,-0.44,-4.8,2.24,-1.72,0.38,-0.31,0.88
1.839,-0.37,1.04,-0.44,-4.8,2.24,-1.72,0.39,0.81,0.56
1.841,-0.37,1.04,-0.44,3,-0.07,-0.44,0.39,0.81,0.56
1.849,-0.37,1.04,-0.44,3,-0.07,-0.44,0.39,0.81,0.56
1.857,-0.16,1.01,-0.35,3,-0.07,-0.44,0.39,0.81,0.56
1.878,0.09,0.86,-0.27,3,-0.07,-0.44,0.39,0.81,0.56
1.88,0.09,0.86,-0.27,3,-0.07,-0.44,0.32,1.02,0.65
1.881,0.09,0.86,-0.27,-2.96,0.09,-1.01,0.32,1.02,0.65
1.896,0.19,0.91,-0.32,-2.96,0.09,-1.01,0.32,1.02,0.65
1.913,0.19,0.91,-0.32,-2.96,0.09,-1.01,0.32,1.02,0.65
1.917,0.19,0.91,-0.32,-3.34,0.18,-0.95,0.32,1.02,0.65
1.92,0.12,0.96,-0.35,-3.34,0.18,-0.95,0.32,1.02,0.65
1.921,0.12,0.96,-0.35,-3.34,0.18,-0.95,0.17,0.4,1.09
1.937,0.2,0.95,-0.34,-3.34,0.18,-0.95,0.17,0.4,1.09
1.964,0.2,0.95,-0.34,-0.68,0,-0.72,0.17,0.4,1.09
1.968,0.42,0.97,-0.26,-0.68,0,-0.72,0.17,0.4,1.09
1.968,0.42,0.97,-0.26,-0.68,0,-0.72,0.19,0.56,1.11
1.971,0.42,0.97,-0.26,-0.68,0,-0.72,0.19,0.56,1.11
1.992,0.42,0.97,-0.21,-0.68,0,-0.72,0.19,0.56,1.11
1.995,0.34,0.98,-0.25,-0.68,0,-0.72,0.19,0.56,1.11
1.996,0.34,0.98,-0.25,-0.68,0,-0.72,0.11,0.45,1.03
1.997,0.34,0.98,-0.25,1.06,0.4,0.24,0.11,0.45,1.03
2.015,0.36,1.02,-0.35,1.06,0.4,0.24,0.11,0.45,1.03
2.03,0.36,1.02,-0.35,1.06,0.4,0.24,0.11,0.45,1.03
2.036,0.39,1.05,-0.36,1.06,0.4,0.24,0.11,0.45,1.03
2.039,0.39,1.05,-0.36,1.06,0.4,0.24,0.1,0.43,0.9
2.041,0.39,1.05,-0.36,0.68,0.51,0.22,0.1,0.43,0.9
2.055,0.35,1.03,-0.23,0.68,0.51,0.22,0.1,0.43,0.9
2.083,0.06,0.98,-0.19,0.68,0.51,0.22,0.1,0.43,0.9
2.086,0.06,0.98,-0.19,0.68,0.51,0.22,0.06,0.58,0.85
2.088,0.06,0.98,-0.19,0.09,1.23,-0.59,0.06,0.58,0.85
2.12,0.06,0.98,-0.19,0.09,1.23,-0.59,0.06,0.58,0.85
2.122,-0.23,1,-0.29,0.09,1.23,-0.59,0.06,0.58,0.85
2.123,-0.14,1.15,-0.36,0.09,1.23,-0.59,0.06,0.58,0.85
2.125,-0.14,1.15,-0.36,0.09,1.23,-0.59,0.03,1.05,1.14
2.126,-0.14,1.15,-0.36,-4.95,1.46,-0.39,0.03,1.05,1.14
2.134,0.03,1.27,-0.34,-4.95,1.46,-0.39,0.03,1.05,1.14
2.148,0.03,1.27,-0.34,-4.95,1.46,-0.39,0.03,1.05,1.14
2.153,0.21,1.17,-0.27,-4.95,1.46,-0.39,0.03,1.05,1.14
2.154,0.21,1.17,-0.27,-4.95,1.46,-0.39,-0.17,0.83,1.92
2.154,0.21,1.17,-0.27,-5.59,1.74,-0.58,-0.17,0.83,1.92
2.174,0.36,1.06,-0.13,-5.59,1.74,-0.58,-0.17,0.83,1.92
2.193,0.43,1.17,0,-5.59,1.74,-0.58,-0.17,0.83,1.92
2.194,0.43,1.17,0,-5.59,1.74,-0.58,-0.19,0.99,2.33
2.195,0.43,1.17,0,-3.41,3.36,-0.51,-0.19,0.99,2.33
2.209,0.43,1.17,0,-3.41,3.36,-0.51,-0.19,0.99,2.33
2.213,0.37,1.51,-0.03,-3.41,3.36,-0.51,-0.19,0.99,2.33
2.232,0.04,1.72,-0.29,-3.41,3.36,-0.51,-0.19,0.99,2.33
2.234,0.04,1.72,-0.29,-3.41,3.36,-0.51,0.2,2.57,2.23
2.234,0.04,1.72,-0.29,-3.4,6.72,0.3,0.2,2.57,2.23
2.253,-0.4,1.61,-0.76,-3.4,6.72,0.3,0.2,2.57,2.23
2.282,-0.4,1.61,-0.76,-3.4,6.72,0.3,0.2,2.57,2.23
2.285,-0.66,1.91,-1.21,-3.4,6.72,0.3,0.2,2.57,2.23
2.287,-0.66,1.91,-1.21,-3.4,6.72,0.3,0.67,4.11,2.02
2.288,-0.66,1.91,-1.21,-4.07,7.15,-0.56,0.67,4.11,2.02
2.306,0,1.87,-0.72,-4.07,7.15,-0.56,0.67,4.11,2.02
2.314,0.9,1.24,-0.28,-4.07,7.15,-0.56,0.67,4.11,2.02
2.318,0.9,1.24,-0.28,-4.07,7.15,-0.56,-0.02,0.91,3.29
2.321,0.9,1.24,-0.28,-11.02,11.13,-8.4,-0.02,0.91,3.29
2.328,0.9,1.24,-0.28,-11.02,11.13,-8.4,-0.02,0.91,3.29
2.331,1.24,0.81,-0.35,-11.02,11.13,-8.4,-0.02,0.91,3.29
2.351,1.29,0.58,-0.11,-11.02,11.13,-8.4,-0.02,0.91,3.29
2.352,1.29,0.58,-0.11,-11.02,11.13,-8.4,-0.26,-1.89,3.05
2.353,1.29,0.58,-0.11,2.94,3.01,-1.45,-0.26,-1.89,3.05
2.371,0.87,0.51,-0.23,2.94,3.01,-1.45,-0.26,-1.89,3.05
2.404,0.87,0.51,-0.23,2.94,3.01,-1.45,-0.26,-1.89,3.05
2.406,0.44,0.54,0.11,2.94,3.01,-1.45,-0.26,-1.89,3.05
2.41,0.44,0.54,0.11,2.94,3.01,-1.45,-0.17,0.34,0.42
2.412,0.44,0.54,0.11,2.79,3.09,-1.58,-0.17,0.34,0.42
2.413,0.18,0.26,0.06,2.79,3.09,-1.58,-0.17,0.34,0.42
2.431,0.15,0.08,0.04,2.79,3.09,-1.58,-0.17,0.34,0.42
2.435,0.15,0.08,0.04,2.79,3.09,-1.58,-0.29,1.62,-1.42
2.437,0.15,0.08,0.04,-3.24,-1.69,0.02,-0.29,1.62,-1.42
2.45,0.15,0.08,0.04,-3.24,-1.69,0.02,-0.29,1.62,-1.42
2.454,0.37,0.18,0.16,-3.24,-1.69,0.02,-0.29,1.62,-1.42
2.483,0.43,0.3,0.13,-3.24,-1.69,0.02,-0.29,1.62,-1.42
2.486,0.43,0.3,0.13,-3.24,-1.69,0.02,-0.05,0.35,-2.11
2.488,0.43,0.3,0.13,-4.37,-4.69,1.18,-0.05,0.35,-2.11
2.489,0.25,0.3,0.11,-4.37,-4.69,1.18,-0.05,0.35,-2.11
2.52,0.25,0.3,0.11,-4.37,-4.69,1.18,-0.05,0.35,-2.11
2.523,0.25,0.3,0.11,-3.46,-5.45,1.51,-0.05,0.35,-2.11
2.524,0.14,0.35,0.09,-3.46,-5.45,1.51,-0.05,0.35,-2.11
2.525,0.14,0.35,0.09,-3.46,-5.45,1.51,0.11,-1.16,-3.03
2.531,0.28,0.47,-0.02,-3.46,-5.45,1.51,0.11,-1.16,-3.03
2.549,0.49,0.53,0,-3.46,-5.45,1.51,0.11,-1.16,-3.03
2.551,0.49,0.53,0,-3.46,-5.45,1.51,0.08,-2.76,-3.79
2.552,0.49,0.53,0,-3.1,-4.44,1.66,0.08,-2.76,-3.79
2.574,0.49,0.53,0,-3.1,-4.44,1.66,0.08,-2.76,-3.79
2.576,0.7,0.55,0.02,-3.1,-4.44,1.66,0.08,-2.76,-3.79
2.59,0.85,0.62,-0.09,-3.1,-4.44,1.66,0.08,-2.76,-3.79
2.592,0.85,0.62,-0.09,-3.1,-4.44,1.66,-0.1,-3.28,-4.26
2.593,0.85,0.62,-0.09,2.93,-3.23,1.37,-0.1,-3.28,-4.26
2.612,0.84,0.71,-0.14,2.93,-3.23,1.37,-0.1,-3.28,-4.26
2.63,0.84,0.71,-0.14,4.78,-3.71,1.57,-0.1,-3.28,-4.26
2.633,0.84,0.71,-0.14,4.78,-3.71,1.57,-0.1,-3.28,-4.26
2.636,0.85,0.83,-0.21,4.78,-3.71,1.57,-0.1,-3.28,-4.26
2.638,0.85,0.83,-0.21,4.78,-3.71,1.57,-0.12,-2.37,-4.92
2.649,1.13,1.01,-0.3,4.78,-3.71,1.57,-0.12,-2.37,-4.92
2.67,1.3,1.01,-0.24,4.78,-3.71,1.57,-0.12,-2.37,-4.92
2.672,1.3,1.01,-0.24,4.78,-3.71,1.57,-0.12,-1.41,-5.22
2.674,1.3,1.01,-0.24,9.24,-1.14,-0.32,-0.12,-1.41,-5.22
2.7,1.35,1,-0.21,9.24,-1.14,-0.32,-0.12,-1.41,-5.22
2.702,1.35,1,-0.21,9.24,-1.14,-0.32,-0.12,-1.41,-5.22
2.708,1.12,1.03,-0.23,9.24,-1.14,-0.32,-0.12,-1.41,-5.22
2.709,1.12,1.03,-0.23,9.24,-1.14,-0.32,0.03,0.11,-4.79
2.71,1.12,1.03,-0.23,13.88,0.64,-0.37,0.03,0.11,-4.79
2.728,0.81,1.07,-0.35,13.88,0.64,-0.37,0.03,0.11,-4.79
2.748,0.73,0.99,-0.2,13.88,0.64,-0.37,0.03,0.11,-4.79
2.75,0.73,0.99,-0.2,13.88,0.64,-0.37,0.25,0.66,-3.02
